term,estimate,std.error,statistic,p.value,Drug,Model
CountryMexico,-0.137097344457677,0.32079061697625316,-0.4273732995994261,0.6691074517864777,Tigecycline_I,Species+Country
CountryMorocco,-1.1875387326692297,1.03004889372668,-1.1528954983610118,0.24895328001144948,Tigecycline_I,Species+Country
CountryNetherlands,-0.7213465228577909,0.4729902693290072,-1.5250768771228773,0.1272399238368833,Tigecycline_I,Species+Country
CountryNigeria,-0.9599860965239684,0.7491631089859486,-1.2814113308694355,0.2000492263262749,Tigecycline_I,Species+Country
CountryPakistan,-0.34531507742645184,1.0298782542606641,-0.3352969887439258,0.7374010650318935,Tigecycline_I,Species+Country
CountryPanama,-0.15646212147592137,0.7492133025169642,-0.208835215485751,0.8345768794147133,Tigecycline_I,Species+Country
CountryPhilippines,-0.4439733128903614,0.3952164946837911,-1.1233673666519919,0.26128150345998535,Tigecycline_I,Species+Country
CountryPoland,0.020536743751090727,0.37412541059985915,0.054892672802317424,0.9562239693359403,Tigecycline_I,Species+Country
CountryPortugal,-0.7416414382883236,0.37244617414649184,-1.9912714635554791,0.04645105094750216,Tigecycline_I,Species+Country
CountryRomania,0.8154879997731619,0.3538419129580164,2.3046676210738215,0.021185195623573412,Tigecycline_I,Species+Country
CountryRussia,-0.23117524364080005,0.3386192812596413,-0.6826995875156413,0.4947966904333755,Tigecycline_I,Species+Country
CountrySaudi Arabia,-17.435084324184206,3252.8268974318657,-0.00535997914243434,0.9957233758734935,Tigecycline_I,Species+Country
CountrySerbia,-17.109492337205843,5582.641153007936,-0.0030647666343352952,0.9975546738480751,Tigecycline_I,Species+Country
CountrySingapore,-17.389207865772388,3098.966666809591,-0.005611292322700168,0.9955228599845655,Tigecycline_I,Species+Country
CountrySouth Africa,-0.3804703196635704,0.38319012707250927,-0.9929021986299136,0.3207576182313753,Tigecycline_I,Species+Country
CountrySpain,-0.44564954823729774,0.2845470861174593,-1.566171540598157,0.11730846338696448,Tigecycline_I,Species+Country
CountrySweden,0.1574403397296825,0.48069528850491905,0.32752628015007346,0.7432698694022735,Tigecycline_I,Species+Country
CountrySwitzerland,-0.7693491874602141,0.7468429699124511,-1.0301351401224292,0.3029465714982371,Tigecycline_I,Species+Country
CountryTaiwan,0.6305049604790016,0.3101456530916396,2.032931798959325,0.04205941384439378,Tigecycline_I,Species+Country
CountryThailand,-0.07337398571974099,0.373776997542923,-0.19630417656002236,0.8443720925692095,Tigecycline_I,Species+Country
CountryTurkey,-0.27270623421597273,0.3959432527187758,-0.6887508054333891,0.49098009843643525,Tigecycline_I,Species+Country
CountryUkraine,1.296412680942541,0.5221129648254782,2.48301185429456,0.01302767521778351,Tigecycline_I,Species+Country
CountryUnited Kingdom,-0.5579023986823475,0.39448689736404113,-1.4142482358989554,0.15728902974182155,Tigecycline_I,Species+Country
CountryUnited States,0.35043732589148935,0.24656564671430375,1.4212739307416251,0.15523713916588355,Tigecycline_I,Species+Country
CountryVenezuela,-0.5829998039096549,0.42578253022257473,-1.3692431288923386,0.17092328858070832,Tigecycline_I,Species+Country
CountryVietnam,1.2292833318886327,1.03843815787877,1.1837809719932715,0.2364997763470252,Tigecycline_I,Species+Country
SpeciesEnterococcus casseliflavus,0.639664082577158,1.0230452566121997,0.6252549224414536,0.5318037602364751,Vancomycin_I,Species+Country+Gender+Age
SpeciesEnterococcus durans,3.5088420304937493,0.8472870652312889,4.141267079931074,3.453924974991949e-5,Vancomycin_I,Species+Country+Gender+Age
SpeciesEnterococcus faecalis,0.40935145161253367,0.7214867932653423,0.5673720647884207,0.5704614250972709,Vancomycin_I,Species+Country+Gender+Age
SpeciesEnterococcus faecium,4.083268244423886,0.7194631922730207,5.675437309757987,1.383347986869694e-8,Vancomycin_I,Species+Country+Gender+Age
SpeciesEnterococcus gallinarum,1.7560519123559806,0.8957836364796707,1.9603527468497501,0.04995457482877129,Vancomycin_I,Species+Country+Gender+Age
SpeciesEnterococcus hirae,2.0970694580397704,1.2657630913440328,1.656763001212989,0.09756740000865208,Vancomycin_I,Species+Country+Gender+Age
SpeciesEnterococcus mundtii,-20.344485298067234,79462.00499938513,-2.56027837432804e-4,0.9997957193436084,Vancomycin_I,Species+Country+Gender+Age
SpeciesEnterococcus raffinosus,2.30209043101013,0.8753721701852742,2.629841922576643,0.008542457951226537,Vancomycin_I,Species+Country+Gender+Age
"SpeciesEnterococcus, non-speciated",1.5162257902584189,1.0381572436719215,1.4604972411458477,0.14415346521557193,Vancomycin_I,Species+Country+Gender+Age
SpeciesStaphylococcus argenteus,-19.36520442778976,45868.12815433071,-4.221930391977716e-4,0.9996631387023531,Vancomycin_I,Species+Country+Gender+Age
SpeciesStaphylococcus aureus,-18.83777471908418,274.29158294995796,-0.06867791755214364,0.9452459959334082,Vancomycin_I,Species+Country+Gender+Age
SpeciesStaphylococcus auricularis,-18.34400464436548,43213.30161264301,-4.244990306178905e-4,0.9996612987875665,Vancomycin_I,Species+Country+Gender+Age
SpeciesStaphylococcus capitis,-18.71043417414442,3753.6086666951046,-0.004984652326748322,0.9960228393374495,Vancomycin_I,Species+Country+Gender+Age
SpeciesStaphylococcus caprae,-18.764803672054615,9502.322910424698,-0.001974759629718365,0.9984243708042247,Vancomycin_I,Species+Country+Gender+Age
SpeciesStaphylococcus Coagulase Negative,-17.094368768870872,5509.553433936976,-0.0031026777349277296,0.9975244253100534,Vancomycin_I,Species+Country+Gender+Age
SpeciesStaphylococcus cohnii,-18.325678352060308,11839.707786894589,-0.0015478150881683972,0.9987650227312851,Vancomycin_I,Species+Country+Gender+Age
SpeciesStaphylococcus condimenti,-16.35109387494858,79462.00603911161,-2.0577247781663715e-4,0.9998358173180706,Vancomycin_I,Species+Country+Gender+Age
SpeciesStaphylococcus epidermidis,-18.459207102487053,832.7513433298285,-0.02216652936118519,0.9823151167273595,Vancomycin_I,Species+Country+Gender+Age
SpeciesStaphylococcus haemolyticus,-18.15008955933061,1160.913241504083,-0.01563432038712496,0.9875261253155063,Vancomycin_I,Species+Country+Gender+Age
SpeciesStaphylococcus hominis,-18.456538546397216,2900.0831637279825,-0.006364141131274252,0.9949221843258047,Vancomycin_I,Species+Country+Gender+Age
SpeciesStaphylococcus intermedius,-18.714959708232712,30281.873531140736,-6.180251591430415e-4,0.9995068872987232,Vancomycin_I,Species+Country+Gender+Age
SpeciesStaphylococcus lugdunensis,-18.68165217026895,3454.5514460679283,-0.005407837301578749,0.9956851911406316,Vancomycin_I,Species+Country+Gender+Age
SpeciesStaphylococcus pasteuri,-18.465812164315516,25892.418369174215,-7.131744860997488e-4,0.999430969136619,Vancomycin_I,Species+Country+Gender+Age
SpeciesStaphylococcus pettenkoferi,-19.105649114314094,27813.6908562001,-6.869152753977328e-4,0.9994519209502826,Vancomycin_I,Species+Country+Gender+Age
SpeciesStaphylococcus pseudointermedius,-17.878133638537662,34723.14683070514,-5.14876538284494e-4,0.999589187977534,Vancomycin_I,Species+Country+Gender+Age
SpeciesStaphylococcus saprophyticus,-18.99763316977978,5038.982321780845,-0.003770132926972793,0.9969918762715917,Vancomycin_I,Species+Country+Gender+Age
SpeciesStaphylococcus schleiferi,-18.95010176188522,18079.183438233158,-0.0010481724369149482,0.9991636795486658,Vancomycin_I,Species+Country+Gender+Age
SpeciesStaphylococcus sciuri,-18.401521779202,11019.489980109709,-0.0016699068479954092,0.9986676077272546,Vancomycin_I,Species+Country+Gender+Age
SpeciesStaphylococcus simulans,-18.968859107312127,7982.490636621052,-0.002376308344201397,0.9981039820448736,Vancomycin_I,Species+Country+Gender+Age
SpeciesStaphylococcus warneri,-18.509785947245348,6169.507412525263,-0.0030002048315343607,0.9976061864768837,Vancomycin_I,Species+Country+Gender+Age
SpeciesStaphylococcus xylosus,-17.87290565491984,31981.97105917739,-5.588431564098711e-4,0.9995541076967993,Vancomycin_I,Species+Country+Gender+Age
SpeciesStreptococcus agalactiae,-19.113512955143467,747.107047332002,-0.025583365895690362,0.9795896538206277,Vancomycin_I,Species+Country+Gender+Age
SpeciesStreptococcus anginosus,-18.736281815677213,3028.884782136742,-0.0061858681208928675,0.9950644228078113,Vancomycin_I,Species+Country+Gender+Age
SpeciesStreptococcus bovis,-18.390120388873587,13697.939891180704,-0.0013425464365421768,0.9989288032479151,Vancomycin_I,Species+Country+Gender+Age
SpeciesStreptococcus canis,-18.63383944961283,21059.021513680265,-8.848388059012143e-4,0.999294000870098,Vancomycin_I,Species+Country+Gender+Age
SpeciesStreptococcus castoreus,-17.853564849191848,43705.18773995912,-4.084999006392221e-4,0.9996740642452554,Vancomycin_I,Species+Country+Gender+Age
SpeciesStreptococcus constellatus,-18.856713691460058,6844.597133196826,-0.002754977878829937,0.9978018484657547,Vancomycin_I,Species+Country+Gender+Age
SpeciesStreptococcus dysgalactiae,-18.657706548306244,1957.7580468335925,-0.009530139119327104,0.992396164235788,Vancomycin_I,Species+Country+Gender+Age
SpeciesStreptococcus gallolyticus,-18.64713290250147,4629.87686212014,-0.004027565626002949,0.9967864762573083,Vancomycin_I,Species+Country+Gender+Age
SpeciesStreptococcus intermedius,-18.957245048683284,20025.27538964736,-9.466658849787293e-4,0.9992446700189548,Vancomycin_I,Species+Country+Gender+Age
SpeciesStreptococcus lutetiensis,-18.75761451857972,23608.359630729065,-7.945327338272361e-4,0.9993660546653265,Vancomycin_I,Species+Country+Gender+Age
SpeciesStreptococcus massiliensis,-19.421990456936577,79462.00499889156,-2.4441858039206914e-4,0.9998049821902736,Vancomycin_I,Species+Country+Gender+Age
SpeciesStreptococcus mitis,-19.089983571151787,33850.02012510705,-5.639578204265963e-4,0.9995500267859898,Vancomycin_I,Species+Country+Gender+Age
SpeciesStreptococcus oralis,-18.380486961962987,15385.252585584203,-0.0011946821711061983,0.9990467817673572,Vancomycin_I,Species+Country+Gender+Age
SpeciesStreptococcus parasanguinis,-18.027316298621667,33891.68471702217,-5.319097132273099e-4,0.9995755974720874,Vancomycin_I,Species+Country+Gender+Age
SpeciesStreptococcus pneumoniae,-18.885459733389126,502.37948313022696,-0.03759202031045848,0.9700129702962869,Vancomycin_I,Species+Country+Gender+Age
SpeciesStreptococcus pyogenes,-18.35872469423212,813.5045558463348,-0.022567451604659422,0.9819953070689064,Vancomycin_I,Species+Country+Gender+Age
SpeciesStreptococcus salivarius,-18.520667953163684,15868.464093297018,-0.0011671367716669556,0.9990687598009654,Vancomycin_I,Species+Country+Gender+Age
SpeciesStreptococcus sanguinis,-18.520683939997756,36414.43157563002,-5.086083494543007e-4,0.9995941892679711,Vancomycin_I,Species+Country+Gender+Age
SpeciesStreptococcus sanguis,-17.824778837988617,79462.0049994966,-2.2431826176675935e-4,0.9998210199237312,Vancomycin_I,Species+Country+Gender+Age
SpeciesStreptococcus suis,-17.126967626877573,79462.00499937519,-2.155365652680453e-4,0.9998280267036157,Vancomycin_I,Species+Country+Gender+Age
"SpeciesStreptococcus, Beta Hemolytic",-17.255487572452438,12727.153688896333,-0.001355800990091508,0.998918227653903,Vancomycin_I,Species+Country+Gender+Age
"SpeciesStreptococcus, viridans group",-20.086026955231503,55918.768116645144,-3.5920009742225646e-4,0.9997133997941909,Vancomycin_I,Species+Country+Gender+Age
CountryAustralia,-0.6757204143806972,0.34984438985118216,-1.9314884959799903,0.05342267061623019,Vancomycin_I,Species+Country+Gender+Age
CountryAustria,-2.882863901223519,0.7511164858965396,-3.8381049482391614,1.239874919879272e-4,Vancomycin_I,Species+Country+Gender+Age
CountryBelgium,-2.0934701037103625,0.29303251552069043,-7.14415634043365,9.055029517090962e-13,Vancomycin_I,Species+Country+Gender+Age
CountryBrazil,0.8824568752807493,0.2999511913451336,2.9420015680663383,0.0032609827574331704,Vancomycin_I,Species+Country+Gender+Age
CountryCanada,0.07854953869509704,0.2320002363920776,0.3385752528387483,0.7349297279853599,Vancomycin_I,Species+Country+Gender+Age
CountryChile,0.8411031529193244,0.2771230466537774,3.0351252379602816,0.002404358246522532,Vancomycin_I,Species+Country+Gender+Age
CountryChina,-2.9791386058978957,0.36449832727652487,-8.173257277084256,3.001729226451265e-16,Vancomycin_I,Species+Country+Gender+Age
CountryColombia,-1.1342247250150277,0.3418096587773099,-3.318293371440328,9.056930447514614e-4,Vancomycin_I,Species+Country+Gender+Age
CountryCosta Rica,-20.40075142273629,5707.228880763183,-0.0035745458696249547,0.9971479311124064,Vancomycin_I,Species+Country+Gender+Age
CountryCroatia,-0.7825101509553848,0.33137772908733165,-2.3613842520755557,0.018206854575983183,Vancomycin_I,Species+Country+Gender+Age
CountryCzech Republic,-1.7483376766303482,0.3142019393308544,-5.564375828977141,2.6309238553354677e-8,Vancomycin_I,Species+Country+Gender+Age
CountryDenmark,-1.2730472573700964,0.36642919398587953,-3.474197138940719,5.123844305035307e-4,Vancomycin_I,Species+Country+Gender+Age
CountryDominican Republic,-19.10809009505842,7730.107898169479,-0.002471904706476774,0.9980277074074806,Vancomycin_I,Species+Country+Gender+Age
CountryFinland,-20.29384731138761,3502.32732805028,-0.005794389104882737,0.9953767722647138,Vancomycin_I,Species+Country+Gender+Age
CountryFrance,-4.784285062958751,0.6109874520270588,-7.830414597036387,4.862637546204925e-15,Vancomycin_I,Species+Country+Gender+Age
CountryGermany,-1.1667954444403439,0.2187335568272983,-5.33432300633044,9.590167848046582e-8,Vancomycin_I,Species+Country+Gender+Age
CountryGreece,-0.37397283472177123,0.253681404239089,-1.4741830834762735,0.1404323033007521,Vancomycin_I,Species+Country+Gender+Age
CountryGuatemala,-2.5729432716850784,1.0493380810630963,-2.4519678815795958,0.014207734302243473,Vancomycin_I,Species+Country+Gender+Age
CountryHong Kong,-20.41930011916547,2698.200641711265,-0.007567747113948891,0.9939618690525361,Vancomycin_I,Species+Country+Gender+Age
CountryHungary,-0.8904554049576938,0.3036140560373243,-2.9328530324967144,0.003358628374895331,Vancomycin_I,Species+Country+Gender+Age
CountryIndia,-1.0911183572659793,0.38328805375495334,-2.846731972407263,0.004417053456013636,Vancomycin_I,Species+Country+Gender+Age
CountryIreland,0.29451387809056084,0.2723923337088294,1.081212066729374,0.2796027916290962,Vancomycin_I,Species+Country+Gender+Age
CountryIsrael,-2.6158382184426263,0.5515947505586207,-4.74231891400973,2.1128566571439506e-6,Vancomycin_I,Species+Country+Gender+Age
CountryItaly,-1.2136786752378075,0.22349473621713759,-5.430457539092335,5.6209752663186734e-8,Vancomycin_I,Species+Country+Gender+Age
CountryJapan,-19.506126464024533,1607.9967653151382,-0.012130700064064921,0.9903213390831588,Vancomycin_I,Species+Country+Gender+Age
CountryJordan,-0.1552670397934034,0.7167927889007283,-0.21661356280037436,0.8285095150994816,Vancomycin_I,Species+Country+Gender+Age
CountryKenya,-18.73476662319614,3978.442228368727,-0.004709070924696555,0.9962427188999673,Vancomycin_I,Species+Country+Gender+Age
"CountryKorea, South",-0.41352454715469367,0.29688879404867496,-1.392860072337039,0.16366210845545223,Vancomycin_I,Species+Country+Gender+Age
CountryKuwait,-2.114194672004023,0.5082929962703425,-4.159401541074078,3.190825277361439e-5,Vancomycin_I,Species+Country+Gender+Age
CountryLatvia,-0.034217793371095394,0.4140419156360896,-0.08264330754659668,0.9341351645928269,Vancomycin_I,Species+Country+Gender+Age
CountryLithuania,-0.8692904970749685,0.45788871667214864,-1.898475471055091,0.0576334760087374,Vancomycin_I,Species+Country+Gender+Age
CountryMalaysia,-1.9177235346517247,0.6429053596651932,-2.982901769010637,0.002855296191900727,Vancomycin_I,Species+Country+Gender+Age
CountryMexico,-0.18853651973641158,0.2530790398536125,-0.7449708985993704,0.4562893127466923,Vancomycin_I,Species+Country+Gender+Age
CountryMorocco,-20.06336735695523,3492.3965484074724,-0.0057448709156765415,0.9954162814057482,Vancomycin_I,Species+Country+Gender+Age
CountryNetherlands,-19.55375122788441,1622.3005470109085,-0.012053100311105873,0.9903832502016483,Vancomycin_I,Species+Country+Gender+Age
CountryNigeria,-17.409048913348204,3994.020280094201,-0.004358778296673447,0.99652220910552,Vancomycin_I,Species+Country+Gender+Age
CountryPakistan,0.24305096332164486,0.43857795569576435,0.5541796165656946,0.5794559267745573,Vancomycin_I,Species+Country+Gender+Age
CountryPanama,-0.265626668512111,0.4866297932622773,-0.5458495805022505,0.5851693387380854,Vancomycin_I,Species+Country+Gender+Age
CountryPhilippines,-2.107150792792501,0.5606568245356752,-3.75836108752908,1.710299466743732e-4,Vancomycin_I,Species+Country+Gender+Age
CountryPoland,-0.6384063665069488,0.32062995290437035,-1.9911002098339734,0.046469871403083805,Vancomycin_I,Species+Country+Gender+Age
CountryPortugal,-0.8147576757082952,0.2630085708778497,-3.097836975383958,0.001949386323109363,Vancomycin_I,Species+Country+Gender+Age
CountryRomania,-0.5197200926121902,0.33667827264740713,-1.5436698321084628,0.12266833823591694,Vancomycin_I,Species+Country+Gender+Age
CountryRussia,-2.3545539574174574,0.39801946637681174,-5.915675378521214,3.305165163729556e-9,Vancomycin_I,Species+Country+Gender+Age
